timestamp,gsr,ecg,interval
1776458653774,644,-161,0
1776458653775,644,-136,0
1776458653775,644,-173,0
1776458653776,644,-223,0
1776458653776,644,-255,0
1776458653777,644,-240,0
1776458653777,644,-183,0
1776458653778,644,-195,0
1776458653779,644,-230,0
1776458653779,644,-168,0
1776458653780,644,-141,0
1776458653780,644,-240,0
1776458653781,644,-225,0
1776458653781,644,-123,0
1776458653782,644,-175,0
1776458653782,644,-200,0
1776458653783,644,-121,0
1776458653783,644,-109,0
1776458653784,644,-101,0
1776458653785,644,-69,0
1776458653785,644,-111,0
1776458653786,644,-240,0
1776458653787,661,-240,0
1776458653788,660,-240,0
1776458653789,582,-240,0
1776458653789,614,-240,0
1776458653790,669,-240,0
1776458653790,670,-240,0
1776458653791,593,-240,0
1776458653792,658,-240,0
1776458653793,670,-240,0
1776458653794,670,-240,0
1776458653794,669,-240,0
1776458654284,669,-242,0
1776458654284,669,-69,0
1776458654285,669,-99,0
1776458654285,669,-257,0
1776458654286,669,-178,0
1776458654286,669,-79,0
1776458654287,669,-111,0
1776458654287,669,-109,0
1776458654288,669,-76,0
1776458654288,669,-96,0
1776458654289,669,-126,0
1776458654289,669,-76,0
1776458654289,669,-49,0
1776458654290,669,-223,0
1776458654290,669,-426,0
1776458654292,669,-339,0
1776458654293,669,-146,0
1776458654294,669,-106,0
1776458654295,669,118,0
1776458654295,669,475,0
1776458654296,669,210,0
1776458654297,669,-369,0
1776458654297,669,-391,0
1776458654298,669,-213,0
1776458654298,669,-280,0
1776458654299,669,-284,0
1776458654299,669,-153,0
1776458654300,669,-128,0
1776458654300,669,-180,0
1776458654301,669,-128,0
1776458654301,669,-104,0
1776458654302,669,-143,0
1776458654303,669,-69,0
1776458654303,669,-19,0
1776458654304,669,-74,0
1776458654304,669,-76,0
1776458654305,669,-39,0
1776458654305,669,-66,0
1776458654306,669,-104,0
1776458654308,669,-34,0
1776458654309,669,-7,0
1776458654309,669,-64,0
1776458654309,669,-12,0
1776458654309,669,101,0
1776458654310,669,101,0
1776458654310,669,27,0
1776458654311,669,61,0
1776458654312,669,69,0
1776458654312,669,-89,0
1776458654313,669,-133,0
1776458654313,669,-52,0
1776458654315,669,-113,0
1776458654315,669,-247,0
1776458654315,669,-272,0
1776458654315,669,-198,0
1776458654316,669,-141,0
1776458654316,669,-210,0
1776458654317,669,-287,0
1776458654319,669,-198,0
1776458654319,669,-86,0
1776458654319,669,-89,0
1776458654319,669,-213,0
1776458654320,669,-329,0
1776458654320,669,-218,0
1776458654321,669,-153,0
1776458654321,669,-223,0
1776458654322,669,-44,0
1776458654322,669,29,0
1776458654323,669,-138,0
1776458654324,669,-74,0
1776458654324,669,27,0
1776458654325,669,-37,0
1776458654326,669,-161,0
1776458654804,670,-161,0
1776458654805,670,-161,0
1776458654806,669,-161,0
1776458654807,671,-161,0
1776458654808,670,-161,0
1776458654809,670,-161,0
1776458654809,672,-161,0
1776458654809,670,-161,0
1776458654810,670,-161,0
1776458654810,671,-161,0
1776458654823,671,-215,0
1776458654825,671,-116,0
1776458654826,671,-126,0
1776458654826,671,-156,0
1776458654826,671,-22,0
1776458654827,671,39,0
1776458654827,671,2,0
1776458654828,671,-2,0
1776458654830,671,-24,0
1776458654831,671,-161,0
1776458654832,671,-220,0
1776458654832,671,-42,0
1776458654832,671,32,0
1776458654833,671,-116,0
1776458654833,671,-123,0
1776458654834,671,22,0
1776458654834,671,0,0
1776458654835,671,-89,0
1776458654835,671,9,0
1776458654836,671,195,0
1776458654837,671,359,0
1776458654837,671,257,0
1776458654838,671,-247,0
1776458654838,671,-498,0
1776458654839,671,-252,0
1776458654839,671,-99,0
1776458654840,671,-109,0
1776458654841,671,-54,0
1776458654842,671,-14,0
1776458654843,671,-7,0
1776458654844,671,-22,0
1776458654845,671,-39,0
1776458654845,671,-4,0
1776458654846,671,0,0
1776458654846,671,-59,0
1776458654847,671,-94,0
1776458654848,671,-74,0
1776458654848,671,-56,0
1776458654849,671,-27,0
1776458654849,671,39,0
1776458654850,671,59,0
1776458654850,671,-9,0
1776458654851,671,-81,0
1776458654852,671,-9,0
1776458654852,671,111,0
1776458654853,671,54,0
1776458654853,671,-24,0
1776458654854,671,56,0
1776458654854,671,79,0
1776458654855,671,4,0
1776458654855,671,-2,0
1776458654856,671,-52,0
1776458654856,671,-173,0
1776458654857,671,-225,0
1776458654858,671,-267,0
1776458654859,671,-282,0
1776458654859,671,-237,0
1776458654860,671,-252,0
1776458654860,671,-272,0
1776458654861,671,-220,0
1776458654861,671,-235,0
1776458654862,671,-280,0
1776458654862,671,-247,0
1776458654863,671,-227,0
1776458654863,671,-250,0
1776458654864,671,-230,0
1776458654865,671,-188,0
1776458654865,671,-210,0
1776458654866,671,-240,0
1776458654866,671,-227,0
1776458654867,671,-205,0
1776458654868,671,-183,0
1776458654868,671,-185,0
1776458655363,671,-208,0
1776458655364,671,-198,0
1776458655365,671,-175,0
1776458655366,671,-188,0
1776458655366,671,-198,0
1776458655367,671,-158,0
1776458655367,671,-141,0
1776458655368,671,-205,0
1776458655369,671,-260,0
1776458655369,671,-198,0
1776458655370,671,-141,0
1776458655370,671,-168,0
1776458655371,671,-185,0
1776458655371,671,-188,0
1776458655372,671,-200,0
1776458655372,671,-193,0
1776458655374,671,-198,0
1776458655375,671,-223,0
1776458655375,671,-240,0
1776458655376,671,-126,0
1776458655377,671,220,0
1776458655377,671,416,0
1776458655378,671,2,0
1776458655379,671,-488,0
1776458655379,671,-401,0
1776458655380,671,-185,0
1776458655381,671,-223,0
1776458655381,671,-223,0
1776458655382,671,-151,0
1776458655383,671,-161,0
1776458655383,671,-175,0
1776458655384,671,-151,0
1776458655384,671,-141,0
1776458655385,671,-128,0
1776458655386,671,-109,0
1776458655386,671,-123,0
1776458655387,671,-126,0
1776458655387,671,-94,0
1776458655388,671,-76,0
1776458655389,671,-71,0
1776458655389,671,-47,0
1776458655390,671,-14,0
1776458655391,671,-4,0
1776458655391,671,2,0
1776458655392,671,44,0
1776458655392,671,94,0
1776458655393,671,106,0
1776458655394,671,94,0
1776458655394,671,79,0
1776458655395,671,52,0
1776458655395,671,24,0
1776458655396,671,-7,0
1776458655397,671,-86,0
1776458655397,671,-158,0
1776458655398,671,-173,0
1776458655398,671,-198,0
1776458655399,671,-227,0
1776458655400,671,-227,0
1776458655400,671,-235,0
1776458655401,671,-257,0
1776458655402,671,-257,0
1776458655402,671,-245,0
1776458655403,671,-240,0
1776458655403,671,-237,0
1776458655405,671,-232,0
1776458655405,671,-230,0
1776458655406,671,-237,0
1776458655406,671,-245,0
1776458655407,671,-227,0
1776458655408,671,-205,0
1776458655408,671,-200,0
1776458655409,671,-200,0
1776458655410,671,-203,0
1776458655826,670,-203,0
1776458655827,669,-203,0
1776458655827,670,-203,0
1776458655828,669,-203,0
1776458655828,669,-203,0
1776458655829,670,-203,0
1776458655829,669,-203,0
1776458655830,669,-203,0
1776458655830,670,-203,0
1776458655831,670,-203,0
1776458655949,670,-208,0
1776458655950,670,-203,0
1776458655951,670,-200,0
1776458655951,670,-213,0
1776458655952,670,-223,0
1776458655953,670,-227,0
1776458655954,670,-213,0
1776458655955,670,-193,0
1776458655956,670,-183,0
1776458655956,670,-173,0
1776458655957,670,-166,0
1776458655958,670,-170,0
1776458655958,670,-175,0
1776458655959,670,-188,0
1776458655960,670,-195,0
1776458655960,670,-188,0
1776458655961,670,-185,0
1776458655962,670,-213,0
1776458655962,670,-240,0
1776458655963,670,-121,0
1776458655963,670,227,0
1776458655964,670,391,0
1776458655964,670,-44,0
1776458655965,670,-488,0
1776458655966,670,-391,0
1776458655966,670,-213,0
1776458655967,670,-237,0
1776458655968,670,-227,0
1776458655968,670,-183,0
1776458655969,670,-195,0
1776458655970,670,-193,0
1776458655971,670,-163,0
1776458655972,670,-158,0
1776458655972,670,-163,0
1776458655973,670,-153,0
1776458655974,670,-148,0
1776458655974,670,-148,0
1776458655975,670,-141,0
1776458655976,670,-126,0
1776458655976,670,-109,0
1776458655977,670,-94,0
1776458655977,670,-86,0
1776458655978,670,-66,0
1776458655979,670,-32,0
1776458655979,670,0,0
1776458655980,670,22,0
1776458655980,670,27,0
1776458655981,670,22,0
1776458655982,670,0,0
1776458655982,670,-27,0
1776458655983,670,-49,0
1776458655984,670,-89,0
1776458655984,670,-146,0
1776458655985,670,-185,0
1776458655985,670,-215,0
1776458655986,670,-245,0
1776458655986,670,-255,0
1776458655987,670,-257,0
1776458655988,670,-270,0
1776458655988,670,-262,0
1776458655989,670,-245,0
1776458655989,670,-245,0
1776458655990,670,-240,0
1776458655991,670,-218,0
1776458655991,670,-205,0
1776458655992,670,-200,0
1776458655992,670,-188,0
1776458655993,670,-175,0
1776458655994,670,-180,0
1776458655994,670,-180,0
1776458655995,670,-158,0
1776458655995,670,-166,0
1776458655996,670,-213,0
1776458656534,670,-220,0
1776458656534,670,-180,0
1776458656535,670,-188,0
1776458656536,670,-225,0
1776458656537,670,-213,0
1776458656538,670,-183,0
1776458656539,670,-183,0
1776458656540,670,-185,0
1776458656541,670,-173,0
1776458656542,670,-151,0
1776458656542,670,-118,0
1776458656543,670,-123,0
1776458656543,670,-170,0
1776458656544,670,-193,0
1776458656545,670,-180,0
1776458656545,670,-203,0
1776458656546,670,-245,0
1776458656546,670,-223,0
1776458656547,670,-215,0
1776458656548,670,-237,0
1776458656548,670,-39,0
1776458656549,670,354,0
1776458656550,670,366,0
1776458656550,670,-161,0
1776458656551,670,-478,0
1776458656551,670,-319,0
1776458656552,670,-208,0
1776458656553,670,-265,0
1776458656553,670,-242,0
1776458656554,670,-163,0
1776458656554,670,-151,0
1776458656555,670,-183,0
1776458656556,670,-235,0
1776458656556,670,-235,0
1776458656557,670,-158,0
1776458656558,670,-126,0
1776458656558,670,-136,0
1776458656559,670,-138,0
1776458656559,670,-153,0
1776458656560,670,-148,0
1776458656561,670,-104,0
1776458656561,670,-34,0
1776458656562,670,-12,0
1776458656563,670,-66,0
1776458656563,670,-61,0
1776458656564,670,19,0
1776458656565,670,27,0
1776458656565,670,4,0
1776458656566,670,34,0
1776458656566,670,9,0
1776458656567,670,-71,0
1776458656567,670,-64,0
1776458656568,670,-27,0
1776458656569,670,-118,0
1776458656569,670,-215,0
1776458656570,670,-208,0
1776458656570,670,-218,0
1776458656571,670,-240,0
1776458656572,670,-218,0
1776458656572,670,-230,0
1776458656573,670,-250,0
1776458656574,670,-208,0
1776458656574,670,-198,0
1776458656575,670,-205,0
1776458656575,670,-161,0
1776458656576,670,-118,0
1776458656577,670,-138,0
1776458656577,670,-136,0
1776458656578,670,-101,0
1776458656578,670,-146,0
1776458656579,670,-166,0
1776458656580,670,-86,0
1776458656580,670,-86,0
1776458656847,669,-86,0
1776458656848,671,-86,0
1776458656849,670,-86,0
1776458656850,668,-86,0
1776458656850,658,-86,0
1776458656851,523,-86,0
1776458656852,669,-86,0
1776458656853,669,-86,0
1776458656853,670,-86,0
1776458656854,668,-86,0
1776458657073,668,-136,0
1776458657074,668,-106,0
1776458657075,668,-79,0
1776458657076,668,-121,0
1776458657077,668,-123,0
1776458657078,668,-71,0
1776458657078,668,-94,0
1776458657079,668,-104,0
1776458657080,668,-37,0
1776458657080,668,-24,0
1776458657081,668,-74,0
1776458657081,668,-79,0
1776458657082,668,27,0
1776458657083,668,12,0
1776458657083,668,-156,0
1776458657084,668,-71,0
1776458657085,668,34,0
1776458657085,668,-123,0
1776458657086,668,-136,0
1776458657086,668,-7,0
1776458657087,668,113,0
1776458657088,668,411,0
1776458657088,668,451,0
1776458657089,668,-79,0
1776458657089,668,-386,0
1776458657090,668,-173,0
1776458657091,668,-116,0
1776458657092,668,-198,0
1776458657092,668,-101,0
1776458657093,668,-42,0
1776458657094,668,2,0
1776458657094,668,56,0
1776458657095,668,-9,0
1776458657095,668,-12,0
1776458657096,668,94,0
1776458657097,668,123,0
1776458657097,668,116,0
1776458657098,668,61,0
1776458657098,668,-27,0
1776458657099,668,59,0
1776458657100,668,153,0
1776458657100,668,69,0
1776458657101,668,76,0
1776458657101,668,173,0
1776458657102,668,153,0
1776458657102,668,121,0
1776458657103,668,210,0
1776458657104,668,322,0
1776458657104,668,255,0
1776458657105,668,64,0
1776458657105,668,66,0
1776458657106,668,208,0
1776458657107,668,153,0
1776458657107,668,-69,0
1776458657108,668,-121,0
1776458657109,668,-74,0
1776458657109,668,-166,0
1776458657110,668,-198,0
1776458657110,668,-123,0
1776458657111,668,-123,0
1776458657112,668,-168,0
1776458657112,668,-218,0
1776458657113,668,-180,0
1776458657113,668,-44,0
1776458657114,668,-29,0
1776458657114,668,-111,0
1776458657115,668,-148,0
1776458657116,668,-210,0
1776458657116,668,-240,0
1776458657117,668,-118,0
1776458657118,668,2,0
1776458657118,668,-44,0
1776458657119,668,-104,0
1776458657658,668,-24,0
1776458657659,668,4,0
1776458657660,668,-123,0
1776458657660,668,-133,0
1776458657661,668,17,0
1776458657662,668,17,0
1776458657662,668,-138,0
1776458657662,668,-183,0
1776458657663,668,-143,0
1776458657664,668,-153,0
1776458657665,668,-61,0
1776458657666,668,54,0
1776458657666,668,-42,0
1776458657667,668,-138,0
1776458657668,668,-54,0
1776458657668,668,29,0
1776458657668,668,19,0
1776458657669,668,-39,0
1776458657669,668,-4,0
1776458657670,668,317,0
1776458657670,668,465,0
1776458657671,668,-27,0
1776458657672,668,-413,0
1776458657672,668,-230,0
1776458657672,668,-128,0
1776458657673,668,-156,0
1776458657673,668,94,0
1776458657674,668,260,0
1776458657675,668,14,0
1776458657675,668,-86,0
1776458657676,668,79,0
1776458657676,668,39,0
1776458657677,668,-71,0
1776458657677,668,19,0
1776458657678,668,133,0
1776458657678,668,71,0
1776458657679,668,27,0
1776458657679,668,131,0
1776458657680,668,166,0
1776458657680,668,71,0
1776458657681,668,-2,0
1776458657681,668,-22,0
1776458657682,668,44,0
1776458657682,668,183,0
1776458657683,668,227,0
1776458657683,668,215,0
1776458657684,668,220,0
1776458657684,668,200,0
1776458657685,668,173,0
1776458657685,668,81,0
1776458657686,668,-34,0
1776458657686,668,-37,0
1776458657687,668,-24,0
1776458657687,668,-126,0
1776458657688,668,-218,0
1776458657688,668,-156,0
1776458657689,668,-227,0
1776458657689,668,-406,0
1776458657690,668,-267,0
1776458657691,668,-136,0
1776458657691,668,-223,0
1776458657692,668,-198,0
1776458657692,668,-143,0
1776458657693,668,-193,0
1776458657694,668,-166,0
1776458657694,668,-113,0
1776458657695,668,-153,0
1776458657695,668,-183,0
1776458657696,668,-200,0
1776458657696,668,-193,0
1776458657697,668,-118,0
1776458657697,668,-126,0
1776458657698,668,-215,0
1776458657870,670,-215,0
1776458657871,671,-215,0
1776458657872,670,-215,0
1776458657873,672,-215,0
1776458657874,670,-215,0
1776458657875,670,-215,0
1776458657876,667,-215,0
1776458657876,669,-215,0
1776458657877,670,-215,0
1776458657878,670,-215,0
1776458657878,669,-215,0
1776458658198,669,-193,0
1776458658199,669,-133,0
1776458658200,669,-146,0
1776458658200,669,-168,0
1776458658201,669,-153,0
1776458658201,669,-133,0
1776458658202,669,-153,0
1776458658202,669,-170,0
1776458658203,669,-123,0
1776458658203,669,-116,0
1776458658204,669,-166,0
1776458658205,669,-180,0
1776458658206,669,-175,0
1776458658207,669,-168,0
1776458658207,669,-161,0
1776458658208,669,-178,0
1776458658209,669,-141,0
1776458658209,669,101,0
1776458658210,669,337,0
1776458658210,669,71,0
1776458658211,669,-441,0
1776458658211,669,-503,0
1776458658211,669,-294,0
1776458658212,669,-242,0
1776458658212,669,-210,0
1776458658213,669,-136,0
1776458658213,669,-113,0
1776458658214,669,-153,0
1776458658215,669,-215,0
1776458658215,669,-195,0
1776458658216,669,-133,0
1776458658216,669,-128,0
1776458658217,669,-143,0
1776458658218,669,-133,0
1776458658218,669,-141,0
1776458658219,669,-143,0
1776458658219,669,-91,0
1776458658219,669,-89,0
1776458658220,669,-106,0
1776458658220,669,-49,0
1776458658221,669,-12,0
1776458658221,669,-19,0
1776458658222,669,14,0
1776458658222,669,47,0
1776458658224,669,32,0
1776458658225,669,22,0
1776458658226,669,0,0
1776458658226,669,-42,0
1776458658227,669,-84,0
1776458658227,669,-143,0
1776458658228,669,-198,0
1776458658228,669,-235,0
1776458658229,669,-272,0
1776458658230,669,-287,0
1776458658231,669,-289,0
1776458658231,669,-322,0
1776458658232,669,-324,0
1776458658232,669,-302,0
1776458658233,669,-294,0
1776458658233,669,-280,0
1776458658234,669,-257,0
1776458658235,669,-237,0
1776458658235,669,-237,0
1776458658236,669,-230,0
1776458658236,669,-215,0
1776458658237,669,-232,0
1776458658237,669,-227,0
1776458658238,669,-193,0
1776458658238,669,-188,0
1776458658239,669,-203,0
1776458658240,669,-220,0
1776458658240,669,-205,0
1776458658241,669,-188,0
1776458658784,669,-195,0
1776458658785,669,-200,0
1776458658786,669,-195,0
1776458658787,669,-178,0
1776458658788,669,-166,0
1776458658789,669,-161,0
1776458658790,669,-163,0
1776458658790,669,-198,0
1776458658791,669,-223,0
1776458658792,669,-205,0
1776458658792,669,-205,0
1776458658793,669,-232,0
1776458658793,669,-242,0
1776458658794,669,-198,0
1776458658795,669,59,0
1776458658795,669,406,0
1776458658796,669,247,0
1776458658796,669,-297,0
1776458658797,669,-433,0
1776458658798,669,-230,0
1776458658798,669,-205,0
1776458658799,669,-242,0
1776458658799,669,-195,0
1776458658800,669,-178,0
1776458658801,669,-185,0
1776458658801,669,-173,0
1776458658802,669,-161,0
1776458658802,669,-163,0
1776458658803,669,-161,0
1776458658803,669,-141,0
1776458658804,669,-116,0
1776458658804,669,-128,0
1776458658805,669,-133,0
1776458658805,669,-106,0
1776458658806,669,-91,0
1776458658806,669,-89,0
1776458658807,669,-69,0
1776458658808,669,-29,0
1776458658809,669,-4,0
1776458658809,669,9,0
1776458658810,669,32,0
1776458658810,669,42,0
1776458658811,669,22,0
1776458658812,669,-7,0
1776458658812,669,-34,0
1776458658813,669,-71,0
1776458658814,669,-126,0
1776458658814,669,-183,0
1776458658815,669,-230,0
1776458658815,669,-252,0
1776458658816,669,-252,0
1776458658816,669,-255,0
1776458658817,669,-257,0
1776458658818,669,-260,0
1776458658818,669,-265,0
1776458658819,669,-257,0
1776458658819,669,-247,0
1776458658820,669,-237,0
1776458658821,669,-223,0
1776458658821,669,-218,0
1776458658822,669,-218,0
1776458658822,669,-213,0
1776458658823,669,-198,0
1776458658824,669,-185,0
1776458658824,669,-183,0
1776458658825,669,-195,0
1776458658826,669,-195,0
1776458658826,669,-180,0
1776458658827,669,-180,0
1776458658828,669,-188,0
1776458658828,669,-175,0
1776458658829,669,-166,0
1776458658830,669,-158,0
1776458658891,670,-158,0
1776458658892,670,-158,0
1776458658893,669,-158,0
1776458658894,671,-158,0
1776458658895,670,-158,0
1776458658896,669,-158,0
1776458658897,670,-158,0
1776458658897,669,-158,0
1776458658898,669,-158,0
1776458658898,670,-158,0
1776458659278,670,-136,0
1776458659279,670,-123,0
1776458659279,670,-133,0
1776458659280,670,-146,0
1776458659280,670,-156,0
1776458659281,670,-168,0
1776458659281,670,-175,0
1776458659282,670,-183,0
1776458659282,670,-205,0
1776458659283,670,-232,0
1776458659283,670,-109,0
1776458659284,670,235,0
1776458659284,670,394,0
1776458659285,670,-19,0
1776458659286,670,-431,0
1776458659286,670,-319,0
1776458659286,670,-200,0
1776458659287,670,-287,0
1776458659288,670,-250,0
1776458659288,670,-193,0
1776458659289,670,-218,0
1776458659290,670,-198,0
1776458659290,670,-175,0
1776458659291,670,-170,0
1776458659291,670,-141,0
1776458659292,670,-146,0
1776458659292,670,-188,0
1776458659293,670,-175,0
1776458659293,670,-153,0
1776458659294,670,-156,0
1776458659294,670,-138,0
1776458659295,670,-104,0
1776458659295,670,-81,0
1776458659296,670,-71,0
1776458659297,670,-54,0
1776458659297,670,-22,0
1776458659298,670,-7,0
1776458659298,670,-32,0
1776458659299,670,-59,0
1776458659299,670,-49,0
1776458659300,670,-52,0
1776458659300,670,-104,0
1776458659301,670,-158,0
1776458659302,670,-180,0
1776458659302,670,-205,0
1776458659303,670,-245,0
1776458659303,670,-282,0
1776458659304,670,-314,0
1776458659304,670,-332,0
1776458659305,670,-317,0
1776458659305,670,-280,0
1776458659306,670,-242,0
1776458659306,670,-267,0
1776458659307,670,-289,0
1776458659308,670,-232,0
1776458659309,670,-245,0
1776458659309,670,-322,0
1776458659310,670,-287,0
1776458659310,670,-215,0
1776458659311,670,-225,0
1776458659311,670,-225,0
1776458659312,670,-208,0
1776458659312,670,-225,0
1776458659313,670,-203,0
1776458659313,670,-205,0
1776458659314,670,-242,0
1776458659315,670,-218,0
1776458659315,670,-210,0
1776458659316,670,-215,0
1776458659316,670,-168,0
1776458659317,670,-153,0
1776458659318,670,-193,0
1776458659319,670,-215,0
1776458659908,670,-193,0
1776458659909,670,-175,0
1776458659910,670,-183,0
1776458659910,670,-170,0
1776458659911,670,-138,0
1776458659912,670,-183,0
1776458659913,670,-215,0
1776458659914,670,-44,0
1776458659914,670,270,0
1776458659914,670,354,0
1776458659915,670,12,0
1776458659915,670,-324,0
1776458659916,670,-455,0
1776458659917,670,-443,0
1776458659918,670,-240,0
1776458659919,670,-175,0
1776458659920,670,-284,0
1776458659920,670,-260,0
1776458659921,670,-158,0
1776458659922,670,-118,0
1776458659923,670,-113,0
1776458659924,670,-106,0
1776458659925,670,-106,0
1776458659926,670,-86,0
1776458659926,670,-153,0
1776458659927,670,-267,0
1776458659928,670,-151,0
1776458659928,670,7,0
1776458659929,670,-61,0
1776458659929,670,-91,0
1776458659930,670,-29,0
1776458659931,670,-22,0
1776458659931,670,14,0
1776458659932,670,66,0
1776458659932,670,71,0
1776458659933,670,22,0
1776458659933,670,7,0
1776458659934,670,32,0
1776458659935,670,27,0
1776458659935,670,14,0
1776458659936,670,-39,0
1776458659936,670,-138,0
1776458659937,670,-210,0
1776458659938,670,-198,0
1776458659938,670,-168,0
1776458659939,670,-180,0
1776458659940,670,-173,0
1776458659940,670,-173,0
1776458659941,670,-185,0
1776458659942,670,-138,0
1776458659942,670,-175,0
1776458659943,670,-240,0
1776458659944,670,-158,0
1776458659944,670,-113,0
1776458659945,670,-113,0
1776458659945,670,-49,0
1776458659946,670,-94,0
1776458659946,670,-232,0
1776458659947,670,-208,0
1776458659948,670,-47,0
1776458659948,670,-32,0
1776458659949,670,-151,0
1776458659950,670,-106,0
1776458659950,670,4,0
1776458659951,670,-49,0
1776458659951,670,-44,0
1776458659952,670,0,0
1776458659953,670,-138,0
1776458659953,670,-138,0
1776458659954,670,-74,0
1776458659955,670,-198,0
1776458659955,670,-156,0
1776458659956,670,-39,0
1776458659957,646,-39,0
1776458659959,605,-39,0
1776458659961,664,-39,0
1776458659962,628,-39,0
1776458659962,669,-39,0
1776458659963,584,-39,0
1776458659964,670,-39,0
1776458659964,669,-39,0
1776458659965,669,-39,0
1776458659965,668,-39,0
1776458660448,668,-61,0
1776458660449,668,-2,0
1776458660449,668,4,0
1776458660450,668,7,0
1776458660450,668,299,0
1776458660451,668,398,0
1776458660451,668,-106,0
1776458660452,668,-480,0
1776458660452,668,-354,0
1776458660455,668,-198,0
1776458660455,668,-143,0
1776458660457,668,-71,0
1776458660458,668,7,0
1776458660458,668,86,0
1776458660459,668,195,0
1776458660459,668,284,0
1776458660460,668,193,0
1776458660460,668,-138,0
1776458660461,668,-332,0
1776458660461,668,-64,0
1776458660462,668,146,0
1776458660463,668,76,0
1776458660463,668,136,0
1776458660464,668,148,0
1776458660465,668,146,0
1776458660466,668,193,0
1776458660466,668,109,0
1776458660467,668,220,0
1776458660467,668,356,0
1776458660468,668,190,0
1776458660469,668,156,0
1776458660469,668,280,0
1776458660470,668,267,0
1776458660470,668,213,0
1776458660471,668,104,0
1776458660472,668,9,0
1776458660472,668,61,0
1776458660473,668,34,0
1776458660474,668,-198,0
1776458660474,668,-289,0
1776458660475,668,-153,0
1776458660476,668,-101,0
1776458660476,668,-138,0
1776458660477,668,-156,0
1776458660477,668,-146,0
1776458660478,668,-96,0
1776458660478,668,-4,0
1776458660479,668,-79,0
1776458660480,668,-272,0
1776458660480,668,-210,0
1776458660481,668,-128,0
1776458660481,668,-188,0
1776458660482,668,-123,0
1776458660483,668,-66,0
1776458660483,668,-136,0
1776458660484,668,-118,0
1776458660484,668,0,0
1776458660485,668,-34,0
1776458660486,668,-208,0
1776458660486,668,-205,0
1776458660487,668,-96,0
1776458660487,668,-118,0
1776458660488,668,-86,0
1776458660488,668,-4,0
1776458660489,668,-91,0
1776458660490,668,-156,0
1776458660490,668,-121,0
1776458660491,668,-146,0
1776458660492,668,-143,0
1776458660492,668,-109,0
1776458660493,668,-123,0
1776458660493,668,-76,0
1776458660494,668,218,0
1776458660975,669,218,0
1776458660976,666,218,0
1776458660977,346,218,0
1776458660978,659,218,0
1776458660979,670,218,0
1776458660980,681,218,0
1776458660980,671,218,0
1776458660981,662,218,0
1776458660982,669,218,0
1776458660982,673,218,0
1776458660983,670,218,0
1776458660988,670,463,0
1776458660990,670,121,0
1776458660991,670,-408,0
1776458660992,670,-403,0
1776458660993,670,-161,0
1776458660994,670,-151,0
1776458660994,670,-208,0
1776458660995,670,-148,0
1776458660996,670,-76,0
1776458660996,670,-84,0
1776458660997,670,-151,0
1776458660997,670,-166,0
1776458660998,670,-106,0
1776458660998,670,-71,0
1776458660999,670,-76,0
1776458661000,670,-54,0
1776458661000,670,-37,0
1776458661001,670,-49,0
1776458661001,670,-19,0
1776458661002,670,-12,0
1776458661003,670,-86,0
1776458661003,670,-29,0
1776458661004,670,113,0
1776458661004,670,71,0
1776458661005,670,0,0
1776458661006,670,39,0
1776458661007,670,44,0
1776458661008,670,34,0
1776458661008,670,32,0
1776458661009,670,-7,0
1776458661010,670,-37,0
1776458661010,670,-113,0
1776458661011,670,-265,0
1776458661012,670,-302,0
1776458661012,670,-237,0
1776458661013,670,-280,0
1776458661013,670,-314,0
1776458661014,670,-255,0
1776458661015,670,-260,0
1776458661015,670,-329,0
1776458661016,670,-299,0
1776458661016,670,-242,0
1776458661017,670,-309,0
1776458661018,670,-302,0
1776458661018,670,-180,0
1776458661019,670,-195,0
1776458661019,670,-257,0
1776458661020,670,-190,0
1776458661020,670,-151,0
1776458661021,670,-215,0
1776458661022,670,-215,0
1776458661022,670,-163,0
1776458661023,670,-173,0
1776458661024,670,-208,0
1776458661024,670,-237,0
1776458661025,670,-237,0
1776458661026,670,-195,0
1776458661026,670,-190,0
1776458661027,670,-225,0
1776458661027,670,-210,0
1776458661028,670,-151,0
1776458661029,670,-146,0
1776458661029,670,-203,0
1776458661030,670,-223,0
1776458661030,670,-203,0
1776458661031,670,-203,0
1776458661032,670,-203,0
1776458661032,670,-237,0
1776458661033,670,-275,0
1776458661033,670,-9,0
1776458661034,670,448,0
1776458661034,670,359,0
1776458661035,670,-280,0
1776458661618,670,-525,0
1776458661619,670,-275,0
1776458661620,670,-193,0
1776458661621,670,-272,0
1776458661622,670,-218,0
1776458661623,670,-156,0
1776458661624,670,-190,0
1776458661624,670,-198,0
1776458661625,670,-153,0
1776458661625,670,-141,0
1776458661626,670,-158,0
1776458661626,670,-158,0
1776458661627,670,-133,0
1776458661627,670,-109,0
1776458661628,670,-91,0
1776458661628,670,-71,0
1776458661629,670,-86,0
1776458661629,670,-109,0
1776458661630,670,-71,0
1776458661630,670,-22,0
1776458661631,670,-4,0
1776458661631,670,27,0
1776458661632,670,66,0
1776458661632,670,74,0
1776458661633,670,59,0
1776458661633,670,52,0
1776458661634,670,37,0
1776458661634,670,-14,0
1776458661635,670,-71,0
1776458661636,670,-116,0
1776458661636,670,-156,0
1776458661637,670,-170,0
1776458661637,670,-175,0
1776458661638,670,-185,0
1776458661638,670,-198,0
1776458661639,670,-200,0
