timestamp,gsr,ecg,interval,label
1775166026206,306,-530,0,пресс
1775166026206,306,-272,0,пресс
1775166026207,306,-183,0,пресс
1775166026207,306,-227,0,пресс
1775166026208,306,-225,0,пресс
1775166026208,306,-210,0,пресс
1775166026209,306,-173,0,пресс
1775166026209,306,-113,0,пресс
1775166026210,306,-121,0,пресс
1775166026210,306,-215,0,пресс
1775166026210,306,-198,0,пресс
1775166026211,306,-113,0,пресс
1775166026212,306,-141,0,пресс
1775166026212,306,-143,0,пресс
1775166026212,306,-66,0,пресс
1775166026213,306,-47,0,пресс
1775166026213,306,-84,0,пресс
1775166026214,306,-126,0,пресс
1775166026214,306,-158,0,пресс
1775166026215,306,-136,0,пресс
1775166026215,306,-66,0,пресс
1775166026216,306,-17,0,пресс
1775166026217,306,24,0,пресс
1775166026218,306,79,0,пресс
1775166026218,306,81,0,пресс
1775166026219,306,-2,0,пресс
1775166026219,306,-99,0,пресс
1775166026220,306,-175,0,пресс
1775166026722,306,-240,0,пресс
1775166026722,306,-275,0,пресс
1775166026724,306,-284,0,пресс
1775166026725,306,-272,0,пресс
1775166026726,306,-277,0,пресс
1775166026727,306,-272,0,пресс
1775166026727,306,-220,0,пресс
1775166026728,306,-141,0,пресс
1775166026728,306,-118,0,пресс
1775166026729,306,-314,0,пресс
1775166026730,306,-465,0,пресс
1775166026730,306,-289,0,пресс
1775166026731,306,-146,0,пресс
1775166026731,306,-158,0,пресс
1775166026732,306,-161,0,пресс
1775166026732,306,-267,0,пресс
1775166026732,306,-369,0,пресс
1775166026733,306,-344,0,пресс
1775166026733,306,-252,0,пресс
1775166026734,306,-61,0,пресс
1775166026734,306,-29,0,пресс
1775166026735,306,-302,0,пресс
1775166026735,306,-401,0,пресс
1775166026736,306,-223,0,пресс
1775166026736,306,-148,0,пресс
1775166026736,306,-185,0,пресс
1775166026737,306,-235,0,пресс
1775166026737,306,-272,0,пресс
1775166026738,306,-218,0,пресс
1775166026738,306,-205,0,пресс
1775166026739,306,-225,0,пресс
1775166026739,306,-143,0,пресс
1775166026739,306,-141,0,пресс
1775166026740,306,-272,0,пресс
1775166026740,306,-272,0,пресс
1775166026741,306,-143,0,пресс
1775166026741,306,-121,0,пресс
1775166026742,306,-161,0,пресс
1775166026742,306,-163,0,пресс
1775166026742,306,-180,0,пресс
1775166026743,306,0,0,пресс
1775166026744,306,317,0,пресс
1775166026745,306,218,0,пресс
1775166026745,306,-225,0,пресс
1775166026746,306,-356,0,пресс
1775166026747,306,-223,0,пресс
1775166026747,306,-203,0,пресс
1775166026748,306,-183,0,пресс
1775166026748,306,-66,0,пресс
1775166026749,306,27,0,пресс
1775166026749,306,-14,0,пресс
1775166026750,306,-185,0,пресс
1775166026750,306,-213,0,пресс
1775166026750,306,-4,0,пресс
1775166026751,306,-32,0,пресс
1775166026751,306,-213,0,пресс
1775166026752,306,-138,0,пресс
1775166026752,306,-146,0,пресс
1775166026753,306,-220,0,пресс
1775166026753,306,-29,0,пресс
1775166026754,306,123,0,пресс
1775166026754,306,69,0,пресс
1775166026754,306,106,0,пресс
1775166026755,306,225,0,пресс
1775166026755,306,84,0,пресс
1775166026756,306,-113,0,пресс
1775166026756,306,66,0,пресс
1775166026757,306,257,0,пресс
1775166026757,306,161,0,пресс
1775166026757,306,71,0,пресс
1775166026758,306,34,0,пресс
1775166026758,306,32,0,пресс
1775166026759,306,59,0,пресс
1775166026823,305,59,0,пресс
1775166026824,304,59,0,пресс
1775166026824,304,59,0,пресс
1775166026825,303,59,0,пресс
1775166026826,303,59,0,пресс
1775166026826,303,59,0,пресс
1775166026827,303,59,0,пресс
1775166026828,304,59,0,пресс
1775166026829,304,59,0,пресс
1775166026830,305,59,0,пресс
1775166027266,305,9,0,пресс
1775166027267,305,-71,0,пресс
1775166027268,305,-22,0,пресс
1775166027268,305,104,0,пресс
1775166027269,305,34,0,пресс
1775166027269,305,-143,0,пресс
1775166027270,305,-76,0,пресс
1775166027270,305,-29,0,пресс
1775166027271,305,-232,0,пресс
1775166027272,305,-195,0,пресс
1775166027272,305,126,0,пресс
1775166027273,305,99,0,пресс
1775166027273,305,-143,0,пресс
1775166027274,305,-84,0,пресс
1775166027275,305,-42,0,пресс
1775166027275,305,-54,0,пресс
1775166027276,305,-19,0,пресс
1775166027276,305,-225,0,пресс
1775166027277,305,-270,0,пресс
1775166027278,305,-4,0,пресс
1775166027278,305,121,0,пресс
1775166027278,305,148,0,пресс
1775166027279,305,-7,0,пресс
1775166027279,305,-220,0,пресс
1775166027280,305,-49,0,пресс
1775166027280,305,153,0,пресс
1775166027281,305,47,0,пресс
1775166027281,305,-74,0,пресс
1775166027295,305,-22,0,пресс
1775166027296,305,94,0,пресс
1775166027296,305,91,0,пресс
1775166027297,305,-86,0,пресс
1775166027297,305,-188,0,пресс
1775166027298,305,-96,0,пресс
1775166027298,305,-66,0,пресс
1775166027299,305,4,0,пресс
1775166027299,305,344,0,пресс
1775166027300,305,522,0,пресс
1775166027300,305,242,0,пресс
1775166027300,305,-109,0,пресс
1775166027301,305,-200,0,пресс
1775166027302,305,-113,0,пресс
1775166027302,305,47,0,пресс
1775166027302,305,158,0,пресс
1775166027303,305,66,0,пресс
1775166027303,305,-24,0,пресс
1775166027304,305,24,0,пресс
1775166027304,305,-4,0,пресс
1775166027305,305,-123,0,пресс
1775166027305,305,-59,0,пресс
1775166027305,305,118,0,пресс
1775166027306,305,113,0,пресс
1775166027306,305,32,0,пресс
1775166027306,305,138,0,пресс
1775166027307,305,195,0,пресс
1775166027307,305,0,0,пресс
1775166027308,305,12,0,пресс
1775166027308,305,148,0,пресс
1775166027309,305,29,0,пресс
1775166027309,305,27,0,пресс
1775166027310,305,156,0,пресс
1775166027310,305,151,0,пресс
1775166027311,305,89,0,пресс
1775166027311,305,59,0,пресс
1775166027312,305,121,0,пресс
1775166027312,305,148,0,пресс
1775166027312,305,29,0,пресс
1775166027313,305,-66,0,пресс
1775166027313,305,-64,0,пресс
1775166027314,305,-126,0,пресс
1775166027314,305,-284,0,пресс
1775166027315,305,-319,0,пресс
1775166027315,305,-178,0,пресс
1775166027802,305,-99,0,пресс
1775166027803,305,-166,0,пресс
1775166027803,305,-250,0,пресс
1775166027804,305,-220,0,пресс
1775166027804,305,-99,0,пресс
1775166027805,305,-131,0,пресс
1775166027805,305,-312,0,пресс
1775166027806,305,-292,0,пресс
1775166027807,305,-121,0,пресс
1775166027808,305,-118,0,пресс
1775166027808,305,-141,0,пресс
1775166027809,305,-44,0,пресс
1775166027809,305,-146,0,пресс
1775166027810,305,-351,0,пресс
1775166027810,305,-262,0,пресс
1775166027811,305,-79,0,пресс
1775166027811,305,-141,0,пресс
1775166027812,305,-277,0,пресс
1775166027812,305,-220,0,пресс
1775166027813,305,-113,0,пресс
1775166027813,305,-113,0,пресс
1775166027813,305,-91,0,пресс
1775166027814,305,-69,0,пресс
1775166027814,305,-126,0,пресс
1775166027815,305,-170,0,пресс
1775166027815,305,-131,0,пресс
1775166027816,305,-116,0,пресс
1775166027816,305,-200,0,пресс
1775166027817,305,-220,0,пресс
1775166027817,305,-188,0,пресс
1775166027817,305,-178,0,пресс
1775166027818,305,39,0,пресс
1775166027818,305,322,0,пресс
1775166027819,305,111,0,пресс
1775166027819,305,-344,0,пресс
1775166027820,305,-354,0,пресс
1775166027820,305,-180,0,пресс
1775166027821,305,-252,0,пресс
1775166027821,305,-257,0,пресс
1775166027821,305,-126,0,пресс
1775166027822,305,-143,0,пресс
1775166027822,305,-215,0,пресс
1775166027823,305,-198,0,пресс
1775166027823,305,-190,0,пресс
1775166027824,305,-193,0,пресс
1775166027824,305,-166,0,пресс
1775166027825,305,-163,0,пресс
1775166027825,305,-185,0,пресс
1775166027825,305,-156,0,пресс
1775166027826,305,-111,0,пресс
1775166027826,305,-74,0,пресс
1775166027827,305,-61,0,пресс
1775166027827,305,-123,0,пресс
1775166027828,305,-99,0,пресс
1775166027828,305,-22,0,пресс
1775166027829,305,-59,0,пресс
1775166027829,305,-22,0,пресс
1775166027830,305,86,0,пресс
1775166027830,305,81,0,пресс
1775166027831,305,89,0,пресс
1775166027831,305,34,0,пресс
1775166027832,305,-128,0,пресс
1775166027832,305,-173,0,пресс
1775166027833,305,-173,0,пресс
1775166027833,305,-235,0,пресс
1775166027834,305,-205,0,пресс
1775166027835,305,-136,0,пресс
1775166027835,305,-146,0,пресс
1775166027836,305,-215,0,пресс
1775166027836,305,-272,0,пресс
1775166027837,305,-237,0,пресс
1775166027837,305,-183,0,пресс
1775166027837,305,-220,0,пресс
1775166027838,306,-220,0,пресс
1775166027839,308,-220,0,пресс
1775166027840,309,-220,0,пресс
1775166027841,309,-220,0,пресс
1775166027841,309,-220,0,пресс
1775166027842,309,-220,0,пресс
1775166027842,308,-220,0,пресс
1775166027842,308,-220,0,пресс
1775166027843,307,-220,0,пресс
1775166027844,307,-220,0,пресс
1775166028432,307,-260,0,пресс
1775166028433,307,-223,0,пресс
1775166028433,307,-198,0,пресс
1775166028434,307,-195,0,пресс
1775166028435,307,-218,0,пресс
1775166028436,307,-280,0,пресс
1775166028437,307,-247,0,пресс
1775166028437,307,-168,0,пресс
1775166028438,307,-166,0,пресс
1775166028438,307,-180,0,пресс
1775166028439,307,-193,0,пресс
1775166028439,307,-225,0,пресс
1775166028440,307,-198,0,пресс
1775166028441,307,-161,0,пресс
1775166028441,307,-205,0,пресс
1775166028442,307,-252,0,пресс
1775166028442,307,-175,0,пресс
1775166028442,307,-111,0,пресс
1775166028443,307,-223,0,пресс
1775166028444,307,-319,0,пресс
1775166028445,307,-270,0,пресс
1775166028445,307,-225,0,пресс
1775166028446,307,-232,0,пресс
1775166028446,307,-190,0,пресс
1775166028447,307,-195,0,пресс
